[16.710, 19.248, 129.791, 89.153, -6.640, -60.952]
[16.674, 19.226, 129.792, 89.158, -6.626, -60.952]
[16.638, 19.204, 129.794, 89.162, -6.613, -60.952]
[16.527, 19.140, 129.797, 89.054, -6.584, -59.966]
[16.491, 19.117, 129.798, 89.059, -6.570, -59.966]
[16.455, 19.094, 129.799, 89.064, -6.556, -59.966]
[16.419, 19.071, 129.801, 89.069, -6.542, -59.966]
[16.383, 19.048, 129.802, 89.074, -6.529, -59.966]
[16.347, 19.025, 129.804, 89.079, -6.515, -59.966]
[16.311, 19.002, 129.805, 89.084, -6.501, -59.966]
[16.275, 18.979, 129.807, 89.089, -6.487, -59.966]
[16.239, 18.957, 129.808, 89.094, -6.473, -59.966]
[16.203, 18.934, 129.809, 89.100, -6.460, -59.966]
[16.167, 18.911, 129.811, 89.105, -6.446, -59.966]
[16.131, 18.888, 129.812, 89.110, -6.432, -59.966]
[16.095, 18.865, 129.814, 89.115, -6.418, -59.966]
[16.059, 18.842, 129.815, 89.120, -6.404, -59.966]
[16.023, 18.819, 129.817, 89.125, -6.391, -59.966]
[15.987, 18.796, 129.818, 89.130, -6.377, -59.966]
[15.951, 18.774, 129.819, 89.135, -6.363, -59.966]
[15.915, 18.751, 129.821, 89.140, -6.349, -59.966]
[15.879, 18.728, 129.822, 89.145, -6.335, -59.966]
[15.843, 18.705, 129.824, 89.150, -6.321, -59.966]
[15.807, 18.682, 129.825, 89.155, -6.308, -59.966]
[15.771, 18.659, 129.826, 89.160, -6.294, -59.966]
[15.735, 18.636, 129.828, 89.165, -6.280, -59.966]
[15.699, 18.613, 129.829, 89.170, -6.266, -59.966]
[15.663, 18.591, 129.831, 89.175, -6.252, -59.966]
[15.627, 18.568, 129.832, 89.180, -6.239, -59.966]
[15.591, 18.545, 129.834, 89.185, -6.225, -59.966]
[15.555, 18.522, 129.835, 89.190, -6.211, -59.966]
[15.519, 18.499, 129.836, 89.195, -6.197, -59.966]
[15.483, 18.476, 129.838, 89.201, -6.183, -59.966]
[15.447, 18.453, 129.839, 89.206, -6.169, -59.966]
[15.411, 18.430, 129.841, 89.211, -6.156, -59.966]
[15.375, 18.408, 129.842, 89.216, -6.142, -59.966]
[15.339, 18.385, 129.843, 89.221, -6.128, -59.966]
[15.303, 18.362, 129.845, 89.226, -6.114, -59.966]
[15.267, 18.339, 129.846, 89.231, -6.100, -59.966]
[15.230, 18.316, 129.848, 89.236, -6.087, -59.966]
[15.194, 18.293, 129.849, 89.241, -6.073, -59.966]
[15.158, 18.270, 129.851, 89.246, -6.059, -59.966]
[15.122, 18.247, 129.852, 89.251, -6.045, -59.966]
[15.086, 18.224, 129.853, 89.256, -6.031, -59.966]
[15.050, 18.202, 129.855, 89.261, -6.017, -59.966]
[15.014, 18.179, 129.856, 89.266, -6.004, -59.966]
[14.955, 18.142, 129.858, 89.238, -5.986, -59.651]
[14.919, 18.119, 129.859, 89.243, -5.972, -59.651]
[14.883, 18.096, 129.861, 89.248, -5.958, -59.651]
[14.847, 18.073, 129.862, 89.253, -5.945, -59.651]
[14.811, 18.050, 129.863, 89.258, -5.931, -59.651]
[14.776, 18.027, 129.865, 89.263, -5.918, -59.651]
[14.740, 18.004, 129.866, 89.267, -5.904, -59.651]
[14.704, 17.981, 129.868, 89.272, -5.891, -59.651]
[14.668, 17.958, 129.869, 89.277, -5.877, -59.651]
[14.632, 17.935, 129.870, 89.282, -5.864, -59.651]
[14.597, 17.912, 129.872, 89.287, -5.850, -59.651]
[14.561, 17.889, 129.873, 89.291, -5.837, -59.651]
[14.525, 17.866, 129.875, 89.296, -5.823, -59.651]
[14.489, 17.843, 129.876, 89.301, -5.810, -59.651]
[14.453, 17.820, 129.877, 89.306, -5.796, -59.651]
[14.417, 17.797, 129.879, 89.311, -5.782, -59.651]
[14.382, 17.774, 129.880, 89.315, -5.769, -59.651]
[14.346, 17.751, 129.881, 89.320, -5.755, -59.651]
[14.310, 17.728, 129.883, 89.325, -5.742, -59.651]
[14.274, 17.705, 129.884, 89.330, -5.728, -59.651]
[14.238, 17.682, 129.886, 89.335, -5.715, -59.651]
[14.203, 17.659, 129.887, 89.340, -5.701, -59.651]
[14.167, 17.636, 129.888, 89.344, -5.688, -59.651]
[14.131, 17.613, 129.890, 89.349, -5.674, -59.651]
[14.095, 17.590, 129.891, 89.354, -5.660, -59.651]
[14.059, 17.567, 129.892, 89.359, -5.647, -59.651]
[14.023, 17.544, 129.894, 89.364, -5.633, -59.651]
[13.988, 17.521, 129.895, 89.368, -5.620, -59.651]
[13.952, 17.498, 129.896, 89.373, -5.606, -59.651]
[13.916, 17.475, 129.898, 89.378, -5.593, -59.651]
[13.880, 17.452, 129.899, 89.383, -5.579, -59.651]
[13.844, 17.429, 129.901, 89.388, -5.566, -59.651]
[13.809, 17.406, 129.902, 89.393, -5.552, -59.651]
[13.773, 17.383, 129.903, 89.397, -5.538, -59.651]
[13.737, 17.360, 129.905, 89.402, -5.525, -59.651]
[13.701, 17.337, 129.906, 89.407, -5.511, -59.651]
[13.665, 17.314, 129.907, 89.412, -5.498, -59.651]
[13.629, 17.291, 129.909, 89.417, -5.484, -59.651]
[13.594, 17.268, 129.910, 89.422, -5.471, -59.651]
[13.558, 17.245, 129.912, 89.426, -5.457, -59.651]
[13.522, 17.222, 129.913, 89.431, -5.444, -59.651]
[13.486, 17.199, 129.914, 89.436, -5.430, -59.651]
[13.450, 17.176, 129.916, 89.441, -5.416, -59.651]
[13.405, 17.147, 129.917, 89.434, -5.402, -59.527]
[13.370, 17.124, 129.918, 89.438, -5.388, -59.527]
[13.334, 17.101, 129.920, 89.443, -5.375, -59.527]
[13.298, 17.078, 129.921, 89.447, -5.362, -59.527]
[13.263, 17.055, 129.922, 89.452, -5.349, -59.527]
[13.227, 17.032, 129.924, 89.456, -5.336, -59.527]
[13.191, 17.009, 129.925, 89.461, -5.323, -59.527]
[13.156, 16.986, 129.926, 89.465, -5.310, -59.527]
[13.120, 16.963, 129.928, 89.469, -5.297, -59.527]
[13.084, 16.940, 129.929, 89.474, -5.284, -59.527]
[13.049, 16.917, 129.930, 89.478, -5.271, -59.527]
[13.013, 16.894, 129.932, 89.483, -5.257, -59.527]
[12.977, 16.871, 129.933, 89.487, -5.244, -59.527]
[12.942, 16.849, 129.934, 89.492, -5.231, -59.527]
[12.906, 16.826, 129.935, 89.496, -5.218, -59.527]
[12.870, 16.803, 129.937, 89.500, -5.205, -59.527]
[12.835, 16.780, 129.938, 89.505, -5.192, -59.527]
[12.799, 16.757, 129.939, 89.509, -5.179, -59.527]
[12.764, 16.734, 129.941, 89.514, -5.166, -59.527]
[12.728, 16.711, 129.942, 89.518, -5.153, -59.527]
[12.692, 16.688, 129.943, 89.523, -5.139, -59.527]
[12.657, 16.665, 129.945, 89.527, -5.126, -59.527]
[12.621, 16.642, 129.946, 89.531, -5.113, -59.527]
[12.585, 16.619, 129.947, 89.536, -5.100, -59.527]
[12.550, 16.596, 129.949, 89.540, -5.087, -59.527]
[12.514, 16.573, 129.950, 89.545, -5.074, -59.527]
[12.478, 16.550, 129.951, 89.549, -5.061, -59.527]
[12.443, 16.527, 129.952, 89.554, -5.048, -59.527]
[12.407, 16.504, 129.954, 89.558, -5.035, -59.527]
[12.371, 16.481, 129.955, 89.562, -5.021, -59.527]
[12.336, 16.458, 129.956, 89.567, -5.008, -59.527]
[12.300, 16.435, 129.958, 89.571, -4.995, -59.527]
[12.264, 16.412, 129.959, 89.576, -4.982, -59.527]
[12.229, 16.389, 129.960, 89.580, -4.969, -59.527]
[12.193, 16.366, 129.962, 89.585, -4.956, -59.527]
